year,team,playerID,name,age,win,lose,WL,ERA,game,starter,closer,complete,shutout,save,outs,hit,run,ER,HR,BB,IBB,K,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,K9,KBB
1950,Kokutetsu Swallows,murama000sho,Shojiro Muramatsu,22,0,2,0,5.4,24,5,10,0,0,-99999,170.00000000000003,71,40,34,6,35,-99999,10,0,0,0,259,1.871,11.3,1,5.6,1.6,0.29
1950,Kokutetsu Swallows,nakaga000mid,Midori Nakagawa,25,0,3,0,6.54,10,4,3,0,0,-99999,95,38,32,23,6,16,-99999,10,0,0,1,154,1.705,10.8,1.7,4.5,2.8,0.63
1950,Kokutetsu Swallows,narita000kei,Keiji Narita,31,2,13,0.133,4.49,45,12,24,6,0,-99999,529,199,110,88,20,45,-99999,53,1,1,0,766,1.384,10.2,1,2.3,2.7,1.18
1950,Kokutetsu Swallows,samata000ryo,Ryoichi Samata*,22,0,0,-99999,-99999,1,0,0,0,0,-99999,0,1,2,2,0,2,-99999,0,0,0,0,3,-99999,-99999,-99999,-99999,-99999,0
1950,Kokutetsu Swallows,tahara000mot,Mototoshi Tahara,21,13,22,0.371,4.14,56,37,11,14,4,-99999,861,305,167,132,24,137,-99999,114,8,1,4,1285,1.54,9.6,0.8,4.3,3.6,0.83
1950,Kokutetsu Swallows,takaha005aki,Akira Takahashi*,18,10,15,0.4,5.76,52,27,15,4,0,-99999,600,183,152,128,15,178,-99999,147,1,1,4,938,1.805,8.2,0.7,8,6.6,0.83
1950,Kokutetsu Swallows,tosauc000kic,Kichiharu Tosauchi,27,0,0,-99999,-99999,1,0,0,0,0,-99999,0,2,3,3,0,1,-99999,0,0,0,0,3,-99999,-99999,-99999,-99999,-99999,0
1950,Mainichi Orions,aramak000ats,Atsushi Aramaki*,24,26,8,0.765,2.06,48,19,27,16,3,-99999,823.9999999999999,240,86,63,11,55,-99999,150,1,0,1,1098,1.074,7.9,0.4,1.8,4.9,2.73
1950,Mainichi Orions,asai--000mam,Mamoru Asai*,25,0,0,-99999,9,1,0,1,0,0,-99999,6,3,2,2,0,2,-99999,2,0,0,0,10,2.5,13.5,0,9,9,1
1950,Mainichi Orions,ebara-000yos,Yoshimi Ebara*,25,16,7,0.696,3.67,35,26,6,11,1,-99999,588,188,99,80,26,59,-99999,90,6,1,3,824,1.26,8.6,1.2,2.7,4.1,1.53
1950,Mainichi Orions,hagiwa000aki,Akira Hagiwara,23,0,0,-99999,9,1,0,1,0,0,-99999,6,3,2,2,2,0,-99999,2,0,0,0,9,1.5,13.5,9,0,9,-99999
1950,Mainichi Orions,hoshin000tak,Takeo Hoshino,21,1,1,0.5,5.82,10,3,5,2,0,-99999,116.00000000000003,46,29,25,4,16,-99999,6,1,0,0,181,1.603,10.7,0.9,3.7,1.4,0.38
1950,Mainichi Orions,nomura002tak,Takeshi Nomura,31,18,4,0.818,3.35,34,27,4,15,1,-99999,652,258,103,81,13,47,-99999,75,4,0,0,934,1.403,10.7,0.5,1.9,3.1,1.6
1950,Mainichi Orions,sato--000hei,Heishichi Sato,32,9,4,0.692,4.09,29,22,3,4,1,-99999,415.9999999999999,134,76,63,9,58,-99999,61,4,1,1,594,1.385,8.7,0.6,3.8,4,1.05
1950,Mainichi Orions,sofue-000toi,Toichiro Sobue,27,0,1,0,7.11,5,3,1,0,0,-99999,37.99999999999999,11,16,10,4,10,-99999,12,0,0,0,62,1.658,7.8,2.8,7.1,8.5,1.2
1950,Mainichi Orions,ueno--000shi,Shigeo Ueno,27,7,6,0.538,3.91,23,12,9,6,3,-99999,351.99999999999994,133,56,51,16,31,-99999,42,3,0,0,502,1.398,10.2,1.2,2.4,3.2,1.35
1950,Mainichi Orions,wakaba000hen,Tadashi Wakabayashi?,42,4,3,0.571,3.7,14,7,5,4,1,-99999,219,79,41,30,7,15,-99999,20,0,0,0,306,1.288,9.7,0.9,1.8,2.5,1.33
1950,Mainichi Orions,yuasa-001yos,Yoshio Yuasa,47,0,0,-99999,4.5,1,1,0,0,0,-99999,12,2,2,2,0,6,-99999,2,0,0,0,19,2,4.5,0,13.5,4.5,0.33
1950,Nankai Hawks,etoh--000har,Haruyasu Eto,28,14,9,0.609,2.93,47,29,13,13,3,-99999,709.9999999999999,218,92,77,17,62,-99999,78,2,0,0,968,1.183,8.3,0.6,2.4,3,1.26
1950,Nankai Hawks,hattor000tak,Takeo Hattori,17,0,0,-99999,1.2,6,2,1,0,0,-99999,45,11,3,2,0,12,-99999,9,1,1,1,69,1.533,6.6,0,7.2,5.4,0.75
1950,Nankai Hawks,matsum001tad,Tadashige Matsumoto,26,5,6,0.455,3.82,24,14,5,2,2,-99999,290,94,46,41,4,52,-99999,30,2,0,0,428,1.51,8.8,0.4,4.8,2.8,0.58
1950,Nankai Hawks,nakaha002hir,Hiroshi Nakahara,26,10,12,0.455,3.37,33,22,8,8,1,-99999,529,172,89,66,13,62,-99999,77,2,1,0,758,1.327,8.8,0.7,3.2,3.9,1.24
1950,Nankai Hawks,nakata000nob,Nobuo Nakatani*,30,13,7,0.65,3.99,47,15,26,3,1,-99999,562,185,100,83,21,53,-99999,93,4,0,0,790,1.27,8.9,1,2.5,4.5,1.75
1950,Nankai Hawks,noguch001kat,Katsumi Noguchi,23,0,0,-99999,7.5,3,0,3,0,0,-99999,18,11,6,5,2,1,-99999,3,0,0,0,29,2,16.5,3,1.5,4.5,3
1950,Nankai Hawks,tanaka004tat,Tatsuo Tanaka,23,4,2,0.667,3.39,22,7,9,0,0,-99999,207,69,32,26,9,26,-99999,28,2,0,1,295,1.377,9,1.2,3.4,3.7,1.08
1950,Nankai Hawks,yasuda000mas,Masao Yasuda*,19,1,2,0.333,7.82,11,3,5,0,0,-99999,76.00000000000001,25,26,22,4,20,-99999,19,1,0,3,123,1.776,8.9,1.4,7.1,6.8,0.95
1950,Nankai Hawks,yuki--000sus,Susumu Yuki*,29,19,10,0.655,2.79,42,28,12,12,1,-99999,765,237,101,79,15,71,-99999,132,1,1,2,1052,1.208,8.4,0.5,2.5,4.7,1.86
1950,Nishinippon Pirates,hayash001shi,Shigeru Hayashi,26,2,8,0.2,7.88,22,16,6,1,0,-99999,240,98,82,70,13,57,-99999,25,3,1,1,394,1.938,11,1.5,6.4,2.8,0.44
1950,Nishinippon Pirates,inaba-000iku,Ikuzo Inaba,21,0,0,-99999,7.45,3,0,2,0,0,-99999,28.999999999999993,16,9,8,1,8,-99999,3,0,0,0,51,2.483,14.9,0.9,7.4,2.8,0.38
1950,Nishinippon Pirates,kyuki-000isa,Isao Kyuki,24,4,6,0.4,4.8,28,12,9,5,0,-99999,399,138,86,71,15,66,-99999,31,4,0,1,601,1.534,9.3,1,4.5,2.1,0.47
1950,Nishinippon Pirates,mori--000kot,Hirotaro Mori,35,5,11,0.313,3.67,28,19,9,9,0,-99999,463.9999999999999,183,84,63,9,39,-99999,33,0,0,0,688,1.435,10.6,0.5,2.3,1.9,0.85
1950,Nishinippon Pirates,nomoto000kii,Kiichiro Nomoto,28,11,19,0.367,4.39,48,28,16,14,1,-99999,787.0000000000002,294,159,128,29,72,-99999,84,6,3,0,1149,1.395,10.1,1,2.5,2.9,1.17
1950,Nishinippon Pirates,ogata-001tos,Toshiaki Ogata,28,20,13,0.606,2.98,47,22,22,18,1,-99999,886.9999999999999,276,129,98,19,79,-99999,101,3,0,1,1236,1.201,8.4,0.6,2.4,3.1,1.28
1950,Nishinippon Pirates,shigem000mic,Michio Shigematsu,33,7,16,0.304,6.3,34,25,8,6,0,-99999,466.9999999999999,194,130,109,19,58,-99999,26,4,1,1,725,1.619,11.2,1.1,3.4,1.5,0.45
1950,Nishinippon Pirates,shimo-000kat,Katsuma Shimoo*,31,1,8,0.111,5.76,15,11,2,4,0,-99999,225,80,56,48,12,51,-99999,16,1,0,0,344,1.747,9.6,1.4,6.1,1.9,0.31
1950,Nishinippon Pirates,tamaga000kao,Kaoru Tamagawa,19,0,1,0,47.25,3,1,1,0,0,-99999,4.000000000000001,8,8,7,0,0,-99999,0,0,0,0,13,6,54,0,0,0,-99999
1950,Nishinippon Pirates,yabuta000mas,Masanori Yabuta*,26,0,1,0,5.48,6,2,4,0,0,-99999,64.00000000000001,32,16,13,3,8,-99999,7,0,0,0,103,1.875,13.5,1.3,3.4,3,0.88
1950,Nishitetsu Clippers,kawagu000kei,Keijiro Kawaguchi*,31,0,3,0,7.52,11,7,2,0,0,-99999,97.00000000000001,38,30,27,3,22,-99999,10,2,2,0,161,1.856,10.6,0.8,6.1,2.8,0.45
1950,Nishitetsu Clippers,kawamu000aki,Akira Kawamura?,30,3,7,0.3,3.85,25,13,9,4,0,-99999,357.99999999999994,142,68,51,11,31,-99999,32,1,0,1,521,1.45,10.7,0.8,2.3,2.4,1.03
1950,Nishitetsu Clippers,kawasa000tok,Tokuji Kawasaki,29,12,15,0.444,3.43,40,22,16,16,1,-99999,693,206,116,88,25,74,-99999,115,3,0,1,961,1.212,8,1,2.9,4.5,1.55
1950,Nishitetsu Clippers,kinosh000isa,Isamu Kinoshita,30,11,12,0.478,4.15,32,24,5,8,3,-99999,532.9999999999999,199,118,82,16,56,-99999,63,3,0,0,789,1.435,10.1,0.8,2.8,3.2,1.13
1950,Nishitetsu Clippers,kitaga000kei,Keitaro Kitagawa,25,1,3,0.25,8.1,6,4,1,0,0,-99999,70.00000000000001,31,22,21,3,8,-99999,6,0,0,0,107,1.671,12,1.2,3.1,2.3,0.75
1950,Nishitetsu Clippers,kogure000eij,Eiji Kogure,23,0,0,-99999,4.5,2,0,2,0,0,-99999,24,10,4,4,0,3,-99999,3,0,0,0,36,1.625,11.3,0,3.4,3.4,1
1950,Nishitetsu Clippers,noguch000mas,Masaaki Noguchi,26,10,13,0.435,3.44,38,27,6,12,1,-99999,667.9999999999999,211,99,85,25,53,-99999,65,7,1,0,920,1.186,8.5,1,2.1,2.6,1.23
1950,Nishitetsu Clippers,osaki-000ken,Kenichi Osaki,29,2,7,0.222,5.33,16,8,5,1,0,-99999,152.00000000000003,66,36,30,3,15,-99999,20,2,1,1,235,1.599,11.7,0.5,2.7,3.6,1.33
1950,Nishitetsu Clippers,takesu000shi,Shisho Takesue,27,12,6,0.667,3.1,29,14,14,11,1,-99999,495.99999999999994,133,62,57,7,54,-99999,77,2,0,1,665,1.131,7.2,0.4,2.9,4.2,1.43
1950,Nishitetsu Clippers,uchida000soy,Soya Uchida,22,0,1,0,2.84,10,1,6,0,0,-99999,114,37,22,12,7,21,-99999,13,2,0,0,170,1.526,8.8,1.7,5,3.1,0.62
1950,Nishitetsu Clippers,yamagu000mik,Mikio Yamaguchi*,19,0,0,-99999,6.75,3,0,2,0,0,-99999,24,9,6,6,0,2,-99999,3,0,1,1,36,1.375,10.1,0,2.3,3.4,1.5
1950,Osaka Tigers,fujimu000fum,Fumio Fujimura,33,0,0,-99999,0,1,0,1,0,0,-99999,2,1,0,0,0,1,-99999,1,0,0,0,4,3,13.5,0,13.5,13.5,1
1950,Osaka Tigers,fujimu000tak,Takao Fujimura,29,11,8,0.579,3.94,36,19,11,9,2,-99999,528,182,97,77,20,60,-99999,78,6,0,1,750,1.375,9.3,1,3.1,4,1.3
1950,Osaka Tigers,hoshib000kaz,Kazuo Hoshiba,26,10,4,0.714,3.88,37,21,10,10,2,-99999,577,190,93,83,19,91,-99999,45,3,1,1,832,1.461,8.9,0.9,4.3,2.1,0.49
1950,Osaka Tigers,kajiok000tad,Tadayoshi Kajioka,29,12,9,0.571,3.57,29,19,9,13,2,-99999,552,173,82,73,24,62,-99999,64,1,0,2,768,1.277,8.5,1.2,3,3.1,1.03
1950,Osaka Tigers,komada000kei,Keiji Komada,24,7,6,0.538,3.54,32,19,7,6,1,-99999,426.99999999999994,136,69,56,9,67,-99999,43,6,0,1,620,1.426,8.6,0.6,4.2,2.7,0.64
1950,Osaka Tigers,misono000tak,Takao Misono,34,7,5,0.583,5.73,22,9,10,4,0,-99999,278,119,66,59,18,21,-99999,11,2,0,0,410,1.511,11.6,1.7,2,1.1,0.52
1950,Osaka Tigers,nozaki000hir,Hirokazu Nozaki,26,10,18,0.357,4.45,53,26,17,9,1,-99999,679,246,139,112,22,91,-99999,49,2,0,1,1002,1.489,9.8,0.9,3.6,1.9,0.54
1950,Osaka Tigers,tamiya000ken,Kenjiro Tamiya*,22,1,2,0.333,6.26,6,5,1,1,1,-99999,69,25,18,16,4,8,-99999,13,1,0,0,96,1.435,9.8,1.6,3.1,5.1,1.63
1950,Osaka Tigers,uchiya000kiy,Kiyoshi Uchiyama,23,12,15,0.444,4.46,47,22,14,8,1,-99999,660,243,128,109,32,54,-99999,48,1,0,0,936,1.35,9.9,1.3,2.2,2,0.89
1950,Osaka Tigers,watana005hir,Hiroyuki Watanabe,29,0,0,-99999,-99999,1,0,0,0,0,-99999,0,2,4,1,0,2,-99999,0,0,0,0,4,-99999,-99999,-99999,-99999,-99999,0
1950,Shochiku Robins,eda---000tak,Takashi Eda,27,23,8,0.742,2.84,44,33,8,23,4,-99999,865.0000000000002,289,112,91,14,75,-99999,66,4,0,1,1198,1.262,9,0.4,2.3,2.1,0.88
1950,Shochiku Robins,izutsu000ken,Kenichi Izutsu,30,9,4,0.692,3.97,24,15,5,4,0,-99999,366.99999999999994,119,73,54,10,42,-99999,32,2,0,0,537,1.316,8.8,0.7,3.1,2.4,0.76
1950,Shochiku Robins,kobaya000tsu,Tsuneo Kobayashi*,24,1,5,0.167,6.14,11,9,2,1,0,-99999,132,60,31,30,7,29,-99999,20,0,0,0,216,2.023,12.3,1.4,5.9,4.1,0.69
1950,Shochiku Robins,miyaza000kii,Kiichiro Miyazawa*,23,1,1,0.5,4.09,19,9,8,1,1,-99999,218.00000000000003,78,33,33,8,42,-99999,35,1,0,0,322,1.651,9.7,1,5.2,4.3,0.83
1950,Shochiku Robins,oshima000nob,Nobuo Oshima*,28,20,4,0.833,2.04,34,30,4,13,5,-99999,676,197,70,51,9,75,-99999,70,1,0,0,925,1.207,7.9,0.4,3,2.8,0.93
1950,Shochiku Robins,sanada000juz,Juzo Sanada,27,39,12,0.765,3.05,61,36,24,28,5,-99999,1187,340,151,134,39,81,-99999,191,3,0,3,1583,1.064,7.7,0.9,1.8,4.3,2.36
1950,Shochiku Robins,shimam000kaz,Kazuo Shimamoto,19,0,0,-99999,27,1,0,1,0,0,-99999,9,5,9,9,0,6,-99999,3,1,1,0,22,3.667,15,0,18,9,0.5
1950,Shochiku Robins,watana000sei,Seitaro Watanabe,28,5,1,0.833,4.35,21,5,14,1,0,-99999,267,100,45,43,10,32,-99999,21,1,0,0,390,1.483,10.1,1,3.2,2.1,0.66
1950,Taiyo Whales,araki-000shi,Shigeru Araki,24,0,0,-99999,15,1,0,0,0,0,-99999,9,6,5,5,1,2,-99999,0,0,0,0,17,2.667,18,3,6,0,0
1950,Taiyo Whales,hayash000nao,Naoaki Hayashi,26,11,12,0.478,3.77,43,23,17,9,1,-99999,694.9999999999999,260,136,97,22,69,-99999,78,1,0,0,1005,1.42,10.1,0.9,2.7,3,1.13
1950,Taiyo Whales,honma-000tet,Tetsukazu Honma,20,0,0,-99999,0,2,2,0,0,0,-99999,9,6,4,0,0,1,-99999,1,0,0,0,17,2.333,18,0,3,3,1
1950,Taiyo Whales,imanis000ren,Rentaro Imanishi,25,10,13,0.435,4.09,41,23,13,9,1,-99999,601,212,105,91,26,74,-99999,71,3,0,1,865,1.428,9.5,1.2,3.3,3.2,0.96
1950,Taiyo Whales,iwamot000nob,Nobukazu Iwamoto*,29,7,9,0.438,6.75,23,16,2,4,0,-99999,312,143,91,78,21,53,-99999,29,3,1,2,505,1.885,12.4,1.8,4.6,2.5,0.55
1950,Taiyo Whales,kataya002hir,Hiroshi Katayama*,26,14,8,0.636,4.54,43,25,10,9,1,-99999,631,250,129,106,30,78,-99999,86,5,1,3,928,1.559,10.7,1.3,3.3,3.7,1.1
1950,Taiyo Whales,kawagu000yos,Yoshihiro Kawaguchi,19,0,0,-99999,15,2,1,1,0,0,-99999,9,3,5,5,2,5,-99999,0,0,0,0,18,2.667,9,6,15,0,0
1950,Taiyo Whales,kubo--000shi,Shigeo Kubo,21,0,0,-99999,4.5,2,0,2,0,0,-99999,6,3,3,1,0,1,-99999,1,0,0,0,10,2,13.5,0,4.5,4.5,1
1950,Taiyo Whales,nakats000sho,Shozo Nakatsu*,23,0,4,0,7.99,15,7,6,0,0,-99999,152.00000000000003,68,51,45,8,26,-99999,15,1,0,2,242,1.855,12.1,1.4,4.6,2.7,0.58
1950,Taiyo Whales,ogiwar000tak,Takashi Ogihara,19,1,0,1,6.11,3,2,1,0,0,-99999,52.99999999999999,21,13,12,3,7,-99999,3,0,0,0,78,1.585,10.7,1.5,3.6,1.5,0.43
1950,Taiyo Whales,takano000hir,Hiroyoshi Takano,26,25,21,0.543,3.65,66,37,23,29,2,-99999,1154,367,184,156,31,133,-99999,177,15,1,0,1643,1.3,8.6,0.7,3.1,4.1,1.33
1950,Taiyo Whales,teraji000ko-,Ko Terashima,28,1,1,0.5,5.62,12,4,5,0,0,-99999,125.00000000000003,49,35,26,2,31,-99999,6,1,0,2,200,1.92,10.6,0.4,6.7,1.3,0.19
1950,Tokyu Flyers,hamada000hir,Hiroshi Hamada?,23,0,5,0,8,12,7,3,1,0,-99999,162,79,54,48,8,24,-99999,14,1,0,0,263,1.907,13.2,1.3,4,2.3,0.58
1950,Tokyu Flyers,itoh--000mak,Makizo Ito*,19,4,6,0.4,7.03,21,15,0,1,0,-99999,219,81,65,57,9,48,-99999,23,3,0,1,351,1.767,10,1.1,5.9,2.8,0.48
1950,Tokyu Flyers,kimura000tom,Tomio Kimura,18,0,0,-99999,37.8,2,0,0,0,0,-99999,5,5,11,7,0,10,-99999,1,0,0,1,20,9,27,0,54,5.4,0.1
1950,Tokyu Flyers,kubode000aki,Akira Kubodera*,20,0,0,-99999,0,1,1,0,0,0,-99999,9,4,1,0,0,2,-99999,1,0,0,0,14,2,12,0,6,3,0.5
1950,Tokyu Flyers,kuwana000shi,Shigeharu Kuwana,28,5,11,0.313,5.4,33,10,16,3,0,-99999,339.99999999999994,142,85,68,14,33,-99999,39,7,1,1,515,1.544,11.3,1.1,2.6,3.1,1.18
1950,Tokyu Flyers,shiose000mor,Morimichi Shiose,19,0,0,-99999,13.5,1,0,0,0,0,-99999,4.000000000000001,2,2,2,0,5,-99999,1,0,1,0,11,5.25,13.5,0,33.8,6.8,0.2
1950,Tokyu Flyers,shirak000gii,Giichiro Shiraki,30,14,13,0.519,3.38,37,31,5,23,2,-99999,792,281,121,99,26,35,-99999,82,2,0,0,1097,1.197,9.6,0.9,1.2,2.8,2.34
1950,Tokyu Flyers,tarui-000kat,Seiichi Tarui,21,5,7,0.417,4.8,27,14,7,4,0,-99999,360,142,78,64,12,32,-99999,37,3,1,0,533,1.45,10.7,0.9,2.4,2.8,1.16
1950,Tokyu Flyers,teraka000sho,Shoji Terakawa,20,0,1,0,7.13,6,1,5,0,0,-99999,72,28,19,19,4,17,-99999,14,0,1,1,111,1.875,10.5,1.5,6.4,5.3,0.82
1950,Tokyu Flyers,tsunem000shi,Shigeru Tsunemi,27,0,2,0,6.38,7,3,4,0,0,-99999,72,29,21,17,6,6,-99999,3,0,0,0,104,1.458,10.9,2.3,2.3,1.1,0.5
1950,Tokyu Flyers,tsuta-000fum,Fumiya Tsuta,26,0,1,0,11.7,5,2,2,0,0,-99999,30,21,14,13,2,8,-99999,3,0,0,0,57,2.9,18.9,1.8,7.2,2.7,0.38
1950,Tokyu Flyers,yasui-000koi,Koichi Yasui,28,0,0,-99999,9.53,1,0,1,0,0,-99999,17,12,7,6,1,3,-99999,3,0,0,0,28,2.647,19.1,1.6,4.8,4.8,1
1950,Tokyu Flyers,yoneka000yas,Yasuo Yonekawa,22,23,23,0.5,3.24,58,36,18,27,2,-99999,1091,349,182,131,27,96,-99999,207,6,1,0,1546,1.224,8.6,0.7,2.4,5.1,2.16
1950,Yomiuri Giants,bessho000tak,Takehiko Bessho,27,22,11,0.667,2.55,43,32,11,27,8,-99999,942,273,114,89,24,93,-99999,157,4,1,1,1287,1.166,7.8,0.7,2.7,4.5,1.69
1950,Yomiuri Giants,fujimo000hid,Hideo Fujimoto,32,26,14,0.65,2.45,49,34,15,33,6,-99999,1081.0000000000002,307,117,98,25,70,-99999,156,2,0,1,1442,1.046,7.7,0.6,1.7,3.9,2.23
1950,Yomiuri Giants,matsud000kiy,Kiyoshi Matsuda*,19,1,1,0.5,1.32,3,3,0,1,0,-99999,40.99999999999999,15,10,2,0,9,-99999,5,0,0,0,65,1.756,9.9,0,5.9,3.3,0.56
1950,Yomiuri Giants,nakao-000hir,Hiroshi Nakao*,30,12,11,0.522,3.89,38,27,7,8,2,-99999,583,193,105,84,26,76,-99999,112,1,0,3,838,1.384,8.9,1.2,3.5,5.2,1.47
1950,Yomiuri Giants,otomo-000tak,Takumi Otomo,25,4,4,0.5,3.71,15,11,2,5,0,-99999,255,71,41,35,3,39,-99999,44,0,0,1,356,1.294,7.5,0.3,4.1,4.7,1.13
1950,Yomiuri Giants,tada--000fuk,Fukuzo Tada,28,14,9,0.609,2.91,40,27,12,13,2,-99999,732,215,103,79,12,89,-99999,138,5,0,2,1009,1.246,7.9,0.4,3.3,5.1,1.55
1950,Yomiuri Giants,yoshie000eis,Eishiro Yoshie,27,3,4,0.429,3.45,14,6,4,2,0,-99999,180,68,32,23,4,11,-99999,20,0,0,0,255,1.317,10.2,0.6,1.7,3,1.82
1951,Daiei Stars,araoka000aki,Akira Araoka,20,0,0,-99999,2.25,2,0,2,0,0,-99999,24,8,2,2,0,4,-99999,6,1,0,0,35,1.5,9,0,4.5,6.8,1.5
1951,Daiei Stars,hayash000gii,Giichi Hayashi,31,12,11,0.522,2.54,34,25,8,23,2,-99999,765,222,88,72,16,62,-99999,95,3,1,0,1033,1.114,7.8,0.6,2.2,3.4,1.53
1951,Daiei Stars,himeno000yos,Yoshiharu Himeno,27,6,12,0.333,3.91,30,18,9,9,0,-99999,456,140,75,66,14,66,-99999,72,4,3,0,646,1.355,8.3,0.8,3.9,4.3,1.09
1951,Daiei Stars,iio---000tak,Takao Iio,17,0,0,-99999,16.2,2,1,0,0,0,-99999,5,1,3,3,1,4,-99999,0,0,1,0,9,3,5.4,5.4,21.6,0,0
1951,Daiei Stars,ikeda-000zen,Zenzo Ikeda,27,0,4,0,8.76,7,6,1,0,0,-99999,74,40,36,24,5,18,-99999,7,0,1,1,137,2.351,14.6,1.8,6.6,2.6,0.39
1951,Daiei Stars,koba--000iwa,Iwao Koba,27,0,0,-99999,9.9,6,0,2,0,0,-99999,30,19,13,11,1,12,-99999,1,0,0,1,60,3.1,17.1,0.9,10.8,0.9,0.08
1951,Daiei Stars,ogawa-000yos,Yoshiharu Ogawa,27,7,8,0.467,4.08,23,19,2,6,0,-99999,377,131,65,57,5,43,-99999,28,3,1,1,537,1.385,9.4,0.4,3.1,2,0.65
1951,Daiei Stars,starfi000vic,Victor Starffin,35,6,6,0.5,2.68,14,13,1,8,0,-99999,302,79,39,30,5,22,-99999,47,2,5,0,391,1.003,7.1,0.4,2,4.2,2.14
1951,Daiei Stars,takama000tos,Toshio Takamatsu,31,9,8,0.529,2.66,29,14,10,8,2,-99999,466.9999999999999,147,68,46,11,50,-99999,65,1,1,1,645,1.266,8.5,0.6,2.9,3.8,1.3
1951,Daiei Stars,takeuc000kaz,Kazuo Takeuchi*,19,0,1,0,8.74,4,1,3,0,0,-99999,34,15,13,11,2,11,-99999,6,0,0,1,61,2.294,11.9,1.6,8.7,4.8,0.55
1951,Daiei Stars,yabumo000kaz,Kazuo Yabumoto,20,1,2,0.333,1.96,16,4,9,0,0,-99999,192.99999999999994,46,20,14,1,25,-99999,21,5,1,0,265,1.104,6.4,0.1,3.5,2.9,0.84
1951,Hankyu Braves,abe---000hac,Hachiro Abe*,26,12,14,0.462,2.79,40,36,4,14,2,-99999,763.9999999999999,232,102,79,12,100,-99999,150,1,0,2,1098,1.304,8.2,0.4,3.5,5.3,1.5
1951,Hankyu Braves,harada000koi,Koichi Harada,23,2,3,0.4,3.54,21,6,12,1,1,-99999,206.00000000000003,69,38,27,3,32,-99999,25,0,2,0,308,1.471,9,0.4,4.2,3.3,0.78
1951,Hankyu Braves,kawagu000kei,Keijiro Kawaguchi*,32,0,0,-99999,3.72,13,2,8,0,0,-99999,109.00000000000001,45,26,15,4,13,-99999,9,3,0,0,176,1.596,11.1,1,3.2,2.2,0.69
1951,Hankyu Braves,miyaza000kii,Kiichiro Miyazawa*,24,0,3,0,4.15,9,4,2,0,0,-99999,78,29,21,12,3,9,-99999,8,2,1,0,115,1.462,10,1,3.1,2.8,0.89
1951,Hankyu Braves,noguch000jir,Jiro Noguchi,31,4,5,0.444,4.78,19,5,10,3,0,-99999,225.99999999999994,84,43,40,9,11,-99999,14,0,0,1,315,1.261,10,1.1,1.3,1.7,1.27
