id,game,PA,AB,run,hit,single,double,triple,HR,RBI,steal,CS,BB,SO,AVG,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
kuremo001shi,27,27,23,2,5,4,1,0,0,0,0,0,2,8,0.21739130434782608,0.3333333333333333,0.2608695652173913,0.5942028985507246,6,2,2,0,0,0
kureya000yos,204,383,357,40,67,46,11,5,5,25,9,8,21,107,0.1876750700280112,0.23821989528795812,0.28851540616246496,0.526735301450423,103,6,3,1,1,0
kuri--000are,237,341,286,5,11,11,0,0,0,2,0,0,7,183,0.038461538461538464,0.05278592375366569,0.038461538461538464,0.09124746221520416,11,4,0,48,0,0
kuriha000ryo,413,1580,1408,157,359,227,69,7,56,216,12,8,128,278,0.2549715909090909,0.319693094629156,0.43323863636363635,0.7529317309927923,610,23,13,15,16,1
kuriha000shi,1550,5346,4674,705,1301,821,238,27,215,701,105,56,511,766,0.27834830979888747,0.35986420218785364,0.47881899871630296,0.8386832009041566,2238,87,96,21,44,52
kuriha001ken,1026,4064,3695,450,1082,740,186,3,153,586,17,21,290,660,0.29282814614343705,0.35143849206349204,0.4690121786197564,0.8204506706832484,1733,92,45,2,32,11
kuriki000tak,467,1178,1090,132,252,191,37,9,15,55,92,49,49,156,0.23119266055045873,0.26405451448040884,0.3229357798165138,0.5869902942969226,352,11,9,26,NA,NA
kurimo000mit,88,38,33,4,5,5,0,0,0,1,0,0,0,3,0.15151515151515152,0.13157894736842105,0.15151515151515152,0.28309409888357256,5,0,0,5,0,0
kuriok000hid,274,268,248,60,54,44,8,2,0,19,22,9,15,69,0.21774193548387097,0.2574626865671642,0.2661290322580645,0.5235917188252287,66,5,0,5,0,0
kuriya000hid,494,1339,1204,153,336,284,36,9,7,67,23,15,33,108,0.27906976744186046,0.2906367041198502,0.34136212624584716,0.6319988303656974,411,12,19,79,4,3
kuriya001tak,2241,8885,7605,938,2120,1565,399,29,127,902,85,32,1025,1370,0.2787639710716634,0.3659782115297322,0.3889546351084813,0.7549328466382135,2958,165,80,102,73,17
kuro--000shi,145,298,281,16,50,40,9,0,1,11,0,0,11,58,0.17793594306049823,0.2080536912751678,0.2206405693950178,0.42869426067018557,62,4,1,5,NA,NA
kuroba001tos,361,898,795,62,170,140,24,0,6,50,1,3,56,195,0.2138364779874214,0.2597984322508399,0.26666666666666666,0.5264650989175066,212,20,6,36,5,4
kuroda000kaz,726,2406,2277,202,555,416,94,14,31,242,31,23,97,209,0.2437417654808959,0.274240532667499,0.33816425120772947,0.6124047838752285,770,61,7,22,NA,NA
kuroda000mas,582,1305,1127,96,222,176,30,0,16,69,6,10,93,183,0.19698314108251996,0.27286702536510377,0.26619343389529726,0.539060459260401,300,22,40,41,4,0
kuroda000shi,56,18,15,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0
kuroda000tsu,355,336,292,13,29,26,2,1,0,6,0,0,10,84,0.09931506849315068,0.12202380952380952,0.11301369863013698,0.2350375081539465,33,3,2,32,0,0
kuroda000yuk,3,3,3,0,1,1,0,0,0,0,0,0,0,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0
kuroda001hir,338,692,595,26,47,43,3,1,0,20,1,0,22,302,0.07899159663865546,0.10260115606936417,0.08739495798319327,0.18999611405255745,52,4,2,73,0,0
kuroda001sat,237,324,298,40,58,44,8,0,6,24,8,1,11,83,0.19463087248322147,0.21739130434782608,0.28187919463087246,0.4992704989786986,84,4,1,12,2,0
kuroe-000yuk,1135,3868,3478,453,923,704,138,24,57,371,127,49,253,337,0.26538240368027605,0.3190104166666667,0.3680276020701553,0.6870380187368219,1280,76,49,60,28,6
kuroha000tak,5,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
kuroiw000hir,114,95,92,6,13,12,1,0,0,1,0,0,0,24,0.14130434782608695,0.1368421052631579,0.15217391304347827,0.28901601830663615,14,2,0,3,0,NA
kuroka000fum,70,192,174,9,32,25,5,0,2,14,0,1,11,37,0.1839080459770115,0.23809523809523808,0.2471264367816092,0.4852216748768473,43,3,2,2,3,0
kuroka000hir,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA
kuroka000toy,32,47,44,2,8,6,1,1,0,3,0,0,3,15,0.18181818181818182,0.23404255319148937,0.25,0.48404255319148937,11,0,0,0,0,0
kuroki000hir,146,173,163,5,27,24,2,1,0,12,1,0,6,45,0.1656441717791411,0.1907514450867052,0.1901840490797546,0.3809354941664598,31,0,0,4,0,0
kuroki000mik,8,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0.16666666666666666,0,0.16666666666666666,0,1,0,0,0,0
kuroki000mot,730,2027,1870,187,445,299,74,9,63,200,53,30,107,320,0.23796791443850268,0.2801980198019802,0.38823529411764707,0.6684333139196272,726,44,14,29,7,3
kuroki000mun,24,63,55,9,12,7,3,0,2,7,0,2,6,11,0.21818181818181817,0.31746031746031744,0.38181818181818183,0.6992784992784993,21,1,2,0,NA,NA
kuroki000sad,15,14,12,0,0,0,0,0,0,0,0,0,1,6,0,0.07142857142857142,0,0.07142857142857142,0,0,0,1,0,0
kuroki000yut,39,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kurosa000tak,332,207,193,51,37,26,8,0,3,13,8,7,11,56,0.19170984455958548,0.24271844660194175,0.27979274611398963,0.5225111927159314,54,3,2,0,1,0
kurosa000yuk,28,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kurose000ken,14,30,24,0,4,4,0,0,0,2,0,0,4,16,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.45238095238095233,4,0,0,0,2,0
kurose001har,77,122,109,16,23,16,6,0,1,7,2,1,5,20,0.21100917431192662,0.2459016393442623,0.29357798165137616,0.5394796209956385,32,3,2,6,0,0
kusaka000aki,346,523,477,95,116,85,16,7,8,36,39,23,30,60,0.2431865828092243,0.28982725527831094,0.35639412997903563,0.6462213852573466,170,7,5,9,NA,NA
kusaka000mas,453,465,435,48,94,74,18,0,2,22,6,11,21,74,0.2160919540229885,0.26021505376344084,0.271264367816092,0.5314794215795329,118,8,6,3,0,0
kusaka000tak,636,2287,2023,244,543,454,71,17,1,137,96,61,210,177,0.268413247652002,0.3362637362637363,0.3217993079584775,0.6580630442222137,651,24,12,30,NA,NA
kusano001dai,629,2109,1890,201,526,394,103,3,26,204,9,8,136,231,0.2783068783068783,0.3398474737845567,0.3772486772486772,0.7170961510332339,713,41,51,21,11,9
kushir000yos,221,353,322,22,66,50,7,2,7,28,2,2,27,70,0.20496894409937888,0.26988636363636365,0.30434782608695654,0.5742341897233202,98,4,2,1,1,3
kusuha000tak,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kusuka000ken,5,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0,1,1,0,0,0
kusuki000tor,366,815,731,78,168,136,21,2,9,77,30,24,46,135,0.22982216142270862,0.2712700369913687,0.3009575923392613,0.57222762933063,220,12,6,28,4,0
kusuki001yus,4,9,9,0,1,1,0,0,0,0,0,0,0,3,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,1,0,0,0,0,0
kusumo000hid,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kusumo000tai,387,822,724,66,164,114,38,0,12,74,9,9,59,158,0.2265193370165746,0.29534313725490197,0.3287292817679558,0.6240724190228577,238,8,18,15,6,1
kusuno000yas,310,991,868,102,224,158,44,5,17,123,16,7,111,110,0.25806451612903225,0.33905146316851664,0.3790322580645161,0.7180837212330328,329,30,1,11,NA,NA
kuwaba000sho,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kuwaha000mas,1027,3637,3256,468,863,584,193,23,63,271,81,50,256,597,0.26504914004914004,0.3221273077982915,0.3964987714987715,0.718626079297063,1291,50,50,67,8,2
kuwaha000tat,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuwaha001ken,67,22,21,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,0
kuwaha001yos,35,49,45,6,14,10,3,0,1,3,1,0,3,11,0.3111111111111111,0.3469387755102041,0.4444444444444444,0.7913832199546484,20,1,0,1,0,0
kuwaha003tak,76,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
kuwana000shi,150,220,200,17,37,34,1,0,2,9,1,1,16,33,0.185,0.25,0.22,0.47,44,4,2,2,NA,NA
kuwano000hak,530,766,697,45,154,120,20,3,11,76,0,3,48,135,0.22094691535150646,0.2802631578947368,0.30559540889526543,0.5858585667900023,213,20,11,4,6,0
kuwata000shi,83,43,38,2,7,7,0,0,0,1,0,0,0,10,0.18421052631578946,0.16279069767441862,0.18421052631578946,0.34700122399020805,7,1,0,5,0,0
kuwata000tak,1194,4681,4214,554,1112,688,182,19,223,674,89,37,401,787,0.2638822971048885,0.3301785330178533,0.47484575225439013,0.8050242852722435,2001,117,22,12,32,49
kuwata001mas,478,1049,890,75,192,146,34,5,7,79,0,0,41,265,0.2157303370786517,0.22382324687800192,0.28876404494382024,0.5125872918218222,257,12,0,110,8,0
kuzumi000shi,38,17,15,10,3,3,0,0,0,0,3,1,1,8,0.2,0.23529411764705882,0.2,0.43529411764705883,3,1,0,1,NA,NA
kyoda-000yot,793,3177,2879,312,704,565,84,32,23,190,78,41,157,516,0.2445293504689128,0.28332280480101074,0.31990274400833624,0.603225548809347,921,43,36,94,11,11
kyoyam000mas,61,83,68,4,2,1,0,0,1,1,0,0,5,38,0.029411764705882353,0.08433734939759036,0.07352941176470588,0.15786676116229625,5,1,0,10,0,0
kyuki-000isa,185,278,265,10,55,48,6,0,1,12,2,1,7,21,0.20754716981132076,0.22661870503597123,0.24150943396226415,0.46812813899823535,64,9,1,5,NA,NA
lacock001ral,90,344,300,36,82,56,16,0,10,36,0,1,41,41,0.2733333333333333,0.35964912280701755,0.4266666666666667,0.7863157894736843,128,9,0,1,2,0
ladra-001jac,780,2543,2307,276,561,385,107,32,37,245,66,39,164,450,0.24317295188556567,0.2926057730328193,0.36540962288686607,0.6580153959196854,843,41,15,43,14,8
laga--001mic,136,531,485,57,112,57,19,1,35,87,1,4,35,122,0.2309278350515464,0.28680688336520077,0.49072164948453606,0.7775285328497368,238,14,3,0,8,2
lahair001bry,111,389,348,38,80,44,19,1,16,57,2,1,39,121,0.22988505747126436,0.30749354005167956,0.4281609195402299,0.7356544595919094,149,7,0,0,2,0
laird-001bra,969,3869,3468,391,827,486,123,5,213,596,1,2,322,873,0.23846597462514418,0.3109835637881555,0.4610726643598616,0.7720562281480171,1599,109,43,0,36,15
lambin001cha,58,132,120,18,23,11,8,0,4,12,0,0,9,34,0.19166666666666668,0.25,0.35833333333333334,0.6083333333333334,43,1,1,2,0,1
lancel001ric,200,775,667,100,138,60,16,4,58,133,1,3,92,172,0.20689655172413793,0.3084967320261438,0.5037481259370314,0.8122448579631752,336,12,6,0,10,10
larker001nor,224,814,727,70,194,150,28,2,14,85,2,3,72,68,0.2668500687757909,0.3345679012345679,0.3686382393397524,0.7032061405743204,268,21,5,6,4,3
larocc001gre,583,2375,2068,322,600,363,111,3,123,372,15,10,183,290,0.2901353965183752,0.37796610169491524,0.5251450676982592,0.9031111693931744,1086,47,109,0,15,10
latham001chr,60,146,131,21,29,15,6,1,7,17,4,2,14,59,0.22137404580152673,0.3013698630136986,0.44274809160305345,0.744117954616752,58,0,1,0,0,1
law---001van,122,507,457,69,143,89,24,1,29,78,2,4,42,83,0.31291028446389496,0.37103174603174605,0.5601750547045952,0.9312068007363412,256,14,2,3,3,3
lawren001cas,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
leach-001bre,8,13,13,1,4,3,1,0,0,1,0,0,0,6,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.6923076923076923,5,1,0,0,0,0
lee---000dae,570,2403,2122,242,622,410,112,2,98,348,0,6,236,371,0.293119698397738,0.3723849372384937,0.48633364750235625,0.8587185847408499,1032,73,32,0,13,7
lee---000rai,25,83,74,9,16,11,2,0,3,9,0,1,6,5,0.21621621621621623,0.2804878048780488,0.36486486486486486,0.6453526697429137,27,1,1,1,1,0
lee---000tu-,75,133,116,12,28,19,5,0,4,16,0,1,16,43,0.2413793103448276,0.3308270676691729,0.3879310344827586,0.7187581021519316,45,4,0,1,0,0
lee---001bum,48,139,124,11,28,20,4,0,4,8,1,0,11,33,0.22580645161290322,0.28776978417266186,0.3548387096774194,0.6426084938500812,44,2,1,3,0,0
lee---001byu,265,1063,997,97,253,180,42,3,28,119,1,4,51,234,0.25376128385155466,0.28895184135977336,0.38615847542627885,0.6751103167860522,385,25,2,9,4,3
lee---001cor,11,6,5,0,0,0,0,0,0,0,0,0,1,5,0,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0,0
lee---001leo,1255,5218,4667,668,1436,944,214,10,268,884,28,20,479,638,0.3076923076923077,0.375,0.5301049925005357,0.9051049925005357,2474,177,26,4,42,54
lee---001ler,1315,5485,4934,786,1579,1063,220,13,283,912,33,24,473,690,0.3200243210376976,0.38396624472573837,0.5419537900283745,0.9259200347541129,2674,115,41,3,34,64
lee---001san,47,36,31,2,1,0,1,0,0,0,0,0,2,12,0.03225806451612903,0.08333333333333333,0.06451612903225806,0.14784946236559138,2,1,0,3,0,0
lee---002hye,61,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
lee---002seu,797,2969,2668,394,686,381,138,8,159,439,18,12,252,661,0.2571214392803598,0.32632293080054275,0.4936281859070465,0.8199511167075892,1317,40,24,4,21,11
lee---003jon,311,1252,1095,174,286,191,58,10,27,99,53,23,102,169,0.26118721461187216,0.3279871692060946,0.4063926940639269,0.7343798632700216,445,16,21,29,5,3
lee---003ter,44,158,144,22,46,28,8,0,10,29,1,0,12,38,0.3194444444444444,0.3717948717948718,0.5833333333333334,0.9551282051282052,84,4,0,0,2,1
lefebv001jam,330,1217,1098,122,289,188,37,4,60,176,5,8,85,147,0.26320582877959925,0.319570602807597,0.4681238615664845,0.7876944643740815,514,17,13,15,6,8
lemon-001don,32,28,24,1,2,0,2,0,0,3,0,0,0,13,0.08333333333333333,0.07142857142857142,0.16666666666666666,0.23809523809523808,4,1,0,4,0,0
leroux001chr,5,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
lewis-001col,55,116,99,6,14,8,1,0,5,8,0,0,3,43,0.1414141414141414,0.14782608695652175,0.30303030303030304,0.45085638998682476,30,1,0,13,1,0
lewis-002fre,79,300,265,36,71,48,19,0,4,20,12,3,31,73,0.2679245283018868,0.3511705685618729,0.3849056603773585,0.7360762289392314,102,7,3,0,1,0
ley---001ter,14,15,14,2,5,3,2,0,0,1,0,0,1,5,0.35714285714285715,0.4,0.5,0.9,7,0,0,0,0,0
lezcan001six,20,72,69,4,15,12,0,0,3,7,0,1,3,17,0.21739130434782608,0.25,0.34782608695652173,0.5978260869565217,24,3,0,0,0,1
liefer001jef,96,308,281,43,72,32,18,1,21,60,1,1,24,77,0.25622775800711745,0.32142857142857145,0.5516014234875445,0.873029994916116,155,4,3,0,0,2
lim---001cha,57,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lin---001wei,454,1083,1022,102,270,187,44,8,31,125,5,0,51,206,0.26418786692759294,0.30046511627906974,0.41389432485322897,0.7143594411322987,423,15,2,0,8,3
lin---001yi-,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
linare001jul,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
linare001oma,132,395,349,40,86,59,16,0,11,61,0,0,41,113,0.24641833810888253,0.3282442748091603,0.3868194842406877,0.715063759049848,135,4,2,1,2,1
lind--001jac,65,227,198,24,47,31,5,2,9,23,1,1,23,48,0.23737373737373738,0.33185840707964603,0.41919191919191917,0.7510503262715652,83,2,5,0,1,0
linden001tod,126,506,446,65,113,69,27,0,17,55,3,5,53,169,0.2533632286995516,0.3392857142857143,0.4282511210762332,0.7675368353619475,191,8,5,0,2,1
lirian001nel,1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
lis---002jos,95,294,262,22,54,39,9,0,6,30,0,4,27,57,0.20610687022900764,0.2842465753424658,0.30916030534351147,0.5934068806859772,81,3,2,1,2,0
llenas001win,101,317,300,30,68,59,3,0,6,19,11,8,7,40,0.22666666666666666,0.23974763406940064,0.2966666666666667,0.5364143007360673,89,7,1,9,0,0
lockle001gen,108,374,354,40,85,51,24,2,8,38,4,4,15,54,0.2401129943502825,0.2768817204301075,0.3870056497175141,0.6638873701476216,137,6,3,0,2,1
logan-001joh,96,279,254,23,48,37,4,0,7,23,1,2,16,41,0.1889763779527559,0.24727272727272728,0.2874015748031496,0.5346743020758769,73,9,4,1,4,0
lolich001ron,272,1023,931,111,222,133,30,3,56,151,5,0,70,170,0.23845327604726102,0.2981243830207305,0.45757250268528465,0.7556968857060151,426,21,10,2,10,2
loman-001dou,126,506,470,53,137,93,26,4,14,75,14,10,30,54,0.29148936170212764,0.3373015873015873,0.4531914893617021,0.7904930766632894,213,8,3,1,2,10
long--001alv,3,10,10,0,1,1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,0,0,0,NA,NA
lopez-001lui,118,367,336,29,75,46,16,1,12,49,0,0,25,61,0.22321428571428573,0.28493150684931506,0.38392857142857145,0.6688600782778865,129,9,4,0,2,0
lopez-002art,750,2992,2760,383,801,550,122,13,116,401,33,30,162,209,0.2902173913043478,0.33580579905596764,0.46992753623188405,0.8057333352878517,1297,76,33,11,26,17
lopez-004lui,709,2866,2624,312,795,521,143,2,129,510,3,6,177,235,0.30297256097560976,0.35343915343915344,0.5064786585365854,0.8599178119757388,1329,94,30,4,31,8
lopez-007jos,993,3924,3657,430,1001,601,200,2,198,588,3,2,205,561,0.27372162975116215,0.31551901336073995,0.491933278643697,0.8074522920044369,1799,105,22,8,32,12
lovull001sal,29,74,66,6,13,11,1,0,1,2,1,0,7,11,0.19696969696969696,0.2702702702702703,0.25757575757575757,0.5278460278460279,17,4,0,1,0,0
lu----001min,113,387,342,41,89,57,13,1,18,49,6,5,36,57,0.260233918128655,0.3307291666666667,0.4619883040935672,0.7927174707602339,158,12,2,4,3,2
ludwic001eri,26,32,28,2,6,6,0,0,0,2,0,0,2,11,0.21428571428571427,0.28125,0.21428571428571427,0.4955357142857143,6,0,1,1,0,0
luis--001cha,265,1082,980,106,271,173,62,12,24,163,16,9,87,76,0.27653061224489794,0.33676333021515437,0.4377551020408163,0.7745184322559706,429,28,2,0,13,NA
lum---001mic,117,486,450,48,121,83,25,1,12,46,2,2,31,70,0.2688888888888889,0.3153526970954357,0.4088888888888889,0.7242415859843245,184,16,0,1,4,0
luna--001hec,413,1715,1535,222,474,343,82,10,39,218,29,2,156,279,0.3087947882736156,0.3769817968291251,0.4514657980456026,0.8284475948747276,693,39,12,0,12,7
lutz--001zac,15,58,51,11,16,8,3,0,5,18,1,0,4,7,0.3137254901960784,0.38596491228070173,0.6666666666666666,1.0526315789473684,34,2,2,0,1,0
lydy--001don,81,285,249,29,70,51,11,1,7,29,11,4,28,60,0.28112449799196787,0.3568904593639576,0.41767068273092367,0.7745611420948812,104,2,3,3,2,1
lyttle001jam,876,3605,3319,455,945,620,151,8,166,529,30,29,218,469,0.2847243145525761,0.33324006715165083,0.4850858692377222,0.818325936389373,1610,68,28,9,31,15
maas--001kev,63,269,241,23,59,42,8,1,8,42,1,1,26,60,0.24481327800829875,0.3208955223880597,0.38589211618257263,0.7067876385706323,93,4,1,0,1,0
macha-001ken,473,1907,1699,214,516,347,81,6,82,268,6,8,181,225,0.303708063566804,0.37565858798735513,0.5032371983519718,0.878895786339327,855,67,16,2,9,11
machid000kim,85,106,99,10,20,13,6,0,1,3,2,1,5,21,0.20202020202020202,0.24761904761904763,0.29292929292929293,0.5405483405483406,29,3,1,0,1,0
machid000yuk,1415,4421,3922,459,913,596,155,33,129,459,133,47,407,848,0.23278939316675165,0.30641492265696085,0.38781234064252934,0.6942272632994901,1521,90,27,40,NA,NA
machid001koj,955,2264,1946,243,489,311,92,1,85,272,18,9,241,462,0.2512846865364851,0.34547069271758435,0.4306269270298047,0.776097619747389,838,52,48,17,12,6
machii000nob,26,9,8,3,1,1,0,0,0,2,1,1,1,1,0.125,0.2222222222222222,0.125,0.3472222222222222,1,0,0,0,0,0
macias001jos,73,249,227,24,52,33,15,1,3,21,3,2,11,35,0.2290748898678414,0.2601626016260163,0.3436123348017621,0.6037749364277785,78,7,1,7,3,0
mack--001sha,247,1074,961,150,273,185,46,0,42,127,24,10,93,161,0.28407908428720086,0.35700934579439253,0.4630593132154006,0.8200686590097932,445,26,16,0,4,5
mackin000dav,127,514,464,50,120,86,17,2,15,50,1,1,48,91,0.25862068965517243,0.328125,0.40086206896551724,0.7289870689655172,186,7,0,0,2,0
maclan001eva,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
madloc001bil,123,509,437,47,115,81,15,0,19,61,4,3,51,59,0.2631578947368421,0.35856573705179284,0.4279176201372998,0.7864833571890926,187,14,14,0,7,4
madrig001war,31,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
maeda-000kos,57,13,11,0,2,1,1,0,0,0,0,0,1,5,0.18181818181818182,0.23076923076923078,0.2727272727272727,0.5034965034965035,3,1,0,1,0,0
maeda-000mas,1799,5400,4835,480,1205,872,190,26,117,492,106,81,406,584,0.24922440537745605,0.3056589724497394,0.3718717683557394,0.6775307408054787,1798,119,31,100,28,10
maeda-000sab,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maeda-000tor,2,4,4,0,1,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,1,0,0,0,0,0
maeda-000tos,33,54,44,9,10,8,1,1,0,2,0,0,7,3,0.22727272727272727,0.3148148148148148,0.29545454545454547,0.6102693602693603,13,4,0,3,NA,NA
maeda-001aki,53,45,43,0,3,2,1,0,0,1,0,0,2,15,0.06976744186046512,0.1111111111111111,0.09302325581395349,0.2041343669250646,4,0,0,0,0,0
maeda-001dai,229,490,434,37,97,75,15,0,7,45,4,6,36,100,0.22350230414746544,0.278118609406953,0.3064516129032258,0.5845702223101787,133,8,3,16,1,0
maeda-001hir,71,72,67,1,9,9,0,0,0,5,0,0,1,26,0.13432835820895522,0.1388888888888889,0.13432835820895522,0.2732172470978441,9,1,0,4,0,0
maeda-001ken,219,509,436,20,64,46,15,1,2,27,0,0,15,157,0.14678899082568808,0.15612648221343872,0.19954128440366972,0.3556677666171084,87,4,0,55,3,0
maeda-001koj,43,4,4,0,1,1,0,0,0,1,0,0,0,2,0.25,0.25,0.25,0.5,1,0,0,0,0,0
maeda-001shi,19,16,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
maeda-001tad,421,598,515,64,100,79,14,5,2,27,8,6,31,89,0.1941747572815534,0.22613065326633167,0.2524271844660194,0.47855783773235105,130,12,4,47,1,0
maeda-001tom,2188,7785,7008,929,2119,1454,353,17,295,1112,68,33,586,765,0.3023687214611872,0.3574479099262327,0.4838755707762557,0.8413234807024884,3391,134,57,76,58,42
maeda-001yam,1482,4223,3733,423,937,758,151,16,12,279,92,57,243,574,0.25100455397803373,0.28846611177170034,0.30967050629520493,0.5981366180669052,1156,65,33,196,18,9
maeda-001yuk,328,126,102,6,11,10,1,0,0,2,0,0,7,35,0.10784313725490197,0.15079365079365079,0.11764705882352941,0.2684407096171802,12,2,1,16,0,0
maedom000tet,78,33,29,0,7,7,0,0,0,2,0,0,2,9,0.2413793103448276,0.2727272727272727,0.2413793103448276,0.5141065830721003,7,0,0,2,0,0
maegaw000uky,33,107,94,6,24,19,3,2,0,7,0,2,9,25,0.2553191489361702,0.34579439252336447,0.32978723404255317,0.6755816265659176,31,1,4,0,0,0
maehar001hir,438,1050,937,100,222,151,43,7,21,90,5,5,73,233,0.23692636072572038,0.2869399428026692,0.3649946638207044,0.6519346066233735,342,26,6,33,1,4
maekaw000tad,520,1888,1694,154,387,316,55,6,10,101,53,23,130,154,0.22845336481700118,0.27692307692307694,0.2857142857142857,0.5626373626373626,484,34,5,56,3,NA
maekaw001kat,27,5,5,0,1,1,0,0,0,0,0,0,0,3,0.2,0.2,0.2,0.4,1,0,0,0,0,0
maema-001tak,32,11,10,0,2,2,0,0,0,0,0,0,1,6,0.2,0.2727272727272727,0.2,0.4727272727272727,2,0,0,0,0,0
maestr001ale,36,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
mahara001tak,42,3,3,1,1,0,1,0,0,1,0,0,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,2,0,0,0,0,0
mahome001pat,23,37,31,2,5,5,0,0,0,1,0,0,1,10,0.16129032258064516,0.16216216216216217,0.16129032258064516,0.3234524847428073,5,0,0,5,0,0
maibau001ric,21,31,27,3,5,2,1,0,2,4,0,0,1,14,0.18518518518518517,0.1935483870967742,0.4444444444444444,0.6379928315412187,12,0,0,3,0,0
maki--000kat,175,129,117,4,13,8,4,0,1,4,0,1,4,38,0.1111111111111111,0.13178294573643412,0.17094017094017094,0.30272311667660506,20,1,0,8,0,0
maki--000ken,27,18,17,1,2,2,0,0,0,0,0,0,0,10,0.11764705882352941,0.1111111111111111,0.11764705882352941,0.22875816993464052,2,0,0,1,0,0
maki--000shu,415,1696,1555,214,465,273,110,7,75,261,7,6,103,252,0.2990353697749196,0.3513674197384067,0.5234726688102894,0.8748400885486961,814,47,23,1,14,8
makida001aki,691,1685,1522,159,385,291,64,7,23,150,23,23,94,199,0.25295663600525625,0.3022700119474313,0.3495400788436268,0.6518100907910581,532,46,27,31,11,1
makiha000tai,795,2614,2434,292,665,528,93,19,25,208,74,30,74,421,0.2732128184059162,0.2937548188126446,0.3578471651602301,0.6516019839728746,871,29,23,63,20,1
makiha001hir,475,898,812,31,87,75,11,0,1,42,0,0,15,378,0.10714285714285714,0.12165178571428571,0.12438423645320197,0.24603602216748768,101,16,7,62,2,0
makino000hir,30,18,16,1,3,3,0,0,0,0,0,0,1,4,0.1875,0.2222222222222222,0.1875,0.4097222222222222,3,0,0,1,0,0
makino000nob,349,311,286,8,33,30,3,0,0,8,0,0,10,94,0.11538461538461539,0.1382636655948553,0.1258741258741259,0.2641377914689812,36,7,0,15,0,0
